party,date,avg,sd,eff_n,lower,upper,region
Green,2020-02-04,0.11425834689845644,0.019214964639653408,1.9232026814696934,0.09148051157408832,0.13703618222282457,Atlantic
Green,2020-02-05,0.11457171048177761,0.02030289829527506,2.0439310419920758,0.09122072243880822,0.137922698524747,Atlantic
Green,2020-02-06,0.11482392351733017,0.02129132878395725,2.154584359343015,0.09097171509771955,0.1386761319369408,Atlantic
Green,2020-02-07,0.11503087428857114,0.02222810618442036,2.2568743475147985,0.09070003082964748,0.13936171774749487,Atlantic
Green,2020-02-08,0.1152027705794328,0.02314536779383474,2.351928060101041,0.09038573072439822,0.14001981043446737,Atlantic
Green,2020-02-09,0.11534674433021483,0.024068627462271848,2.4405855099699405,0.09001375035256928,0.1406797383078604,Atlantic
Green,2020-02-10,0.11546803347229455,0.025021083097518444,2.523517614980699,0.08957000823474902,0.14136605870984006,Atlantic
Green,2020-02-11,0.11557061654967826,0.026026389216101287,2.6012827099400675,0.089039022990864,0.14210221010849255,Atlantic
Green,2020-02-12,0.11565759074246254,0.027111082114468648,2.6743575002993523,0.08840186943602565,0.1429133120488994,Atlantic
Green,2020-02-13,0.1157314133598473,0.02830736706681016,2.743155873327286,0.08763380104832272,0.14382902567137185,Atlantic
Green,2020-02-14,0.11579406406299833,0.029657018714974902,2.808041325503393,0.08670085112606309,0.1448872769999336,Atlantic
Green,2020-02-15,0.11584715804284022,0.03121760586996399,2.8693357410781886,0.08555431746812267,0.14613999861755778,Atlantic
Green,2020-02-16,0.1158920273551389,0.03307347600164283,2.927325929110959,0.08412093188398129,0.1476631228262965,Atlantic
Green,2020-02-17,0.1159297807863299,0.035357149180088414,2.9822686938511707,0.08228361005571969,0.1495759515169401,Atlantic
Green,2020-02-18,0.11596134879769142,0.038296296326852323,3.0343948914228562,0.07983906104966873,0.1520836365457141,Atlantic
Green,2020-02-19,0.11598751783585808,0.042335939554669924,3.0839127524137493,0.07638734728729057,0.15558768838442555,Atlantic
Green,2020-02-20,0.11679809387544057,0.04687274529045009,3.066364210680455,0.07271383010593184,0.16088235764494935,Atlantic
Green,2020-02-21,0.11762288535663872,0.08445627831283298,3.044569684719143,0.037277539228926446,0.19796823148435097,Atlantic
Green,2020-02-29,0.12882482124607278,0.028547095399547133,1.7496863764153434,0.0942385610145304,0.16341108147761518,Atlantic
Green,2020-03-01,0.11883265642938916,0.031650438006986734,1.9867250856621184,0.08170444299009902,0.15596086986867927,Atlantic
Green,2020-03-02,0.11687999831133888,0.030211597087106874,2.110280560605376,0.0823270413810623,0.15143295524161549,Atlantic
Green,2020-03-03,0.11481891670730542,0.02915458034585028,2.2422213755407343,0.0824469339113116,0.14719089950329925,Atlantic
Green,2020-03-04,0.11274354795477512,0.028173862806281445,2.3845872937210553,0.08250703477306567,0.1429800611364846,Atlantic
Green,2020-03-05,0.11064919235135318,0.02759776486013315,2.529432995709258,0.08213823006322943,0.13916015463947692,Atlantic
Green,2020-03-06,0.11131107042517654,0.029124722890739176,2.63148680056627,0.08180338373019902,0.14081875712015407,Atlantic
Green,2020-03-07,0.11178152685379764,0.030477797836385434,2.698101719716722,0.08127271581170312,0.1422903378958921,Atlantic
Green,2020-03-08,0.11215595955166291,0.031441245720628876,2.750340700282282,0.08097797227846901,0.14333394682485684,Atlantic
Green,2020-03-09,0.11245509934739759,0.032372007883880824,2.789984471065618,0.08057718212550351,0.14433301656929168,Atlantic
Green,2020-03-10,0.11272644862174104,0.03296127169929093,2.8260033595859975,0.08047578792128353,0.14497710932219854,Atlantic
Green,2020-03-11,0.11295868722058525,0.03356298219297638,2.8562279030901774,0.0802935092442786,0.14562386519689188,Atlantic
Green,2020-03-12,0.11316048442755036,0.034196016833790574,2.8821454827829305,0.08002920957865764,0.14629175927644306,Atlantic
Green,2020-03-13,0.11333797115009374,0.03487817365090191,2.9047669557286313,0.07967767765990995,0.14699826464027754,Atlantic
Green,2020-03-14,0.11349564316896577,0.03562806028530673,2.924804724784094,0.0792297326926582,0.14776155364527335,Atlantic
Green,2020-03-15,0.11363689301046258,0.03646677432856193,2.9427758810885978,0.07867174014155817,0.148602045879367,Atlantic
Green,2020-03-16,0.11378333758936607,0.03851497005725903,2.9325409867516887,0.07676459298301803,0.15080208219571412,Atlantic
Green,2020-03-17,0.11497104283780771,0.033477662906416614,2.5902792557483503,0.08169707292869063,0.1482450127469248,Atlantic
Green,2020-03-18,0.11609935094034665,0.02860006375358793,2.2601906732807167,0.08633445163945837,0.14586425024123492,Atlantic
Green,2020-03-19,0.11717721160785555,0.023792391167784914,1.9410143929528765,0.09081126083765753,0.1435431623780535,Atlantic
Green,2020-03-20,0.11821079546912563,0.0189929235934841,1.6321251302631457,0.09521266828986694,0.1412089226483843,Atlantic
Green,2020-03-21,0.11918592451175372,0.013051599089948077,1.3596219710503643,0.10082715574177144,0.13754469328173596,Atlantic
Green,2020-03-22,0.11907255386249511,0.014239022614548024,1.4272743142014952,0.09950375699379145,0.1386413507311988,Atlantic
Green,2020-03-23,0.11591506646963882,0.014048219799343741,1.4610331451600858,0.0968116501748379,0.1350184827644398,Atlantic
Green,2020-03-24,0.11293453473936796,0.01383509288527481,1.5066228850342605,0.09438617701091344,0.1314828924678225,Atlantic
Green,2020-03-25,0.11008581150624944,0.01357152428653779,1.559648443478589,0.09219192957937207,0.12797969343312682,Atlantic
Green,2020-03-26,0.10734340316212605,0.013248768538190264,1.6177542015379458,0.09019835906008461,0.1244884472641675,Atlantic
Green,2020-03-27,0.10469029148190094,0.012862909262028677,1.6794459221037918,0.08838266670451016,0.12099791625929175,Atlantic
Green,2020-03-28,0.10517539362527088,0.013650539983856314,1.7734720748829549,0.0883255959439723,0.12202519130656948,Atlantic
Green,2020-03-29,0.10556345942579963,0.01432016458008611,1.8545343583671994,0.08827459325395207,0.12285232559764717,Atlantic
Green,2020-03-30,0.10588958646634647,0.014933686138400534,1.9269908516363603,0.08820088184979664,0.12357829108289628,Atlantic
Green,2020-03-31,0.1061714745310143,0.01552193971884205,1.9930784158884318,0.08809282936193398,0.12425011970009459,Atlantic
Green,2020-04-01,0.11358491092629311,0.016654802451253958,1.9051827711098337,0.09344497042987707,0.13372485142270918,Atlantic
Green,2020-04-02,0.1205763374470443,0.01806629156903574,1.8306046721297844,0.09817708790663103,0.14297558698745758,Atlantic
Green,2020-04-03,0.12723996704862542,0.01963474835710108,1.7662353442273493,0.10251595532412902,0.1519639787731218,Atlantic
Green,2020-04-04,0.13363204117602165,0.02130128279737193,1.71044123726116,0.10657386240159979,0.16069021995044352,Atlantic
Green,2020-04-05,0.13979183204585993,0.023031151118387883,1.662134714677159,0.11041848625964183,0.16916517783207802,Atlantic
Green,2020-04-06,0.13858377985773532,0.024251785296971175,1.769498459356321,0.10859314630231762,0.16857441341315302,Atlantic
Green,2020-04-07,0.13759172981136253,0.025228696475796848,1.865519486778492,0.1072039110774626,0.16797954854526237,Atlantic
Green,2020-04-08,0.13674521975499404,0.026085325266261877,1.9534416178215301,0.10604146175503978,0.16744897775494832,Atlantic
Green,2020-04-09,0.13600717675415502,0.026884564779352686,2.034945283902437,0.10500466556169183,0.16700968794661822,Atlantic
Green,2020-04-10,0.13535413809283578,0.027667473725192886,2.111112726402729,0.10403188414305979,0.16667639204261178,Atlantic
Green,2020-04-11,0.12893407564778833,0.02575175719283258,1.9845891754031992,0.09902578214046245,0.15884236915511424,Atlantic
Green,2020-04-12,0.12289367321787277,0.024196297382597588,1.8612760295220458,0.09390869434531404,0.15187865209043147,Atlantic
Green,2020-04-13,0.1171587899853089,0.022767297482986098,1.7411221296666723,0.08894685042917347,0.14537072954144437,Atlantic
Green,2020-04-14,0.11168380004401672,0.021406007086578784,1.623242386888363,0.08416839510446712,0.13919920498356633,Atlantic
Green,2020-04-15,0.10643507310145064,0.020073000730116995,1.5071257703004695,0.07958584813236397,0.13328429807053732,Atlantic
Green,2020-04-16,0.10437661644493637,0.019610395901691113,1.561802707003333,0.07855166350206008,0.1302015693878126,Atlantic
Green,2020-04-17,0.10227543789038385,0.01895267311071438,1.6285441650888282,0.07779358768074433,0.12675728810002335,Atlantic
Green,2020-04-18,0.10014399086077745,0.0182528203022359,1.7012465691364205,0.07706106467953767,0.12322691704201724,Atlantic
Green,2020-04-19,0.09798955722722744,0.0175256640952011,1.7776647113107766,0.07632910757296588,0.11965000688148901,Atlantic
Green,2020-04-20,0.09581800050145313,0.01677870745296761,1.8564180770991427,0.07558794722112164,0.1160480537817846,Atlantic
Green,2020-04-21,0.09647950627751758,0.017856061337743256,1.9653600665196531,0.07554397961430356,0.11741503294073163,Atlantic
Green,2020-04-22,0.09115980823737418,0.018820645770941474,1.9360819441411288,0.0687994423710903,0.11352017410365807,Atlantic
Green,2020-04-23,0.0860742348442629,0.01993034550035757,1.9179637737026423,0.062246423946702434,0.10990204574182334,Atlantic
Green,2020-04-24,0.08115116988380644,0.021112276288644618,1.9078674608453305,0.05586874025860676,0.1064335995090061,Atlantic
Green,2020-04-25,0.07105384088729114,0.022982609826453896,1.938572278352017,0.043858395303171455,0.09824928647141082,Atlantic
Green,2020-04-26,0.06139202488834927,0.025049076508387707,2.002331380004299,0.032326021722249264,0.09045802805444927,Atlantic
Green,2020-04-27,0.05789202581935078,0.027163859885865442,2.2076533684284465,0.027853629188822608,0.08793042244987895,Atlantic
Green,2020-04-28,0.05430627617562842,0.029107268433297036,2.4053138247488532,0.0234452894190731,0.08516726293218374,Atlantic
Green,2020-04-29,0.050683098867879015,0.030968511861673396,2.5981323666698644,0.019060245598078996,0.08230595213767904,Atlantic
Green,2020-04-30,0.05234242774649854,0.032141162065515684,2.7530152350556234,0.02046966871616484,0.08421518677683223,Atlantic
Green,2020-05-01,0.05366183547934973,0.033124450112326134,2.877442720738638,0.021536866039110463,0.08578680491958898,Atlantic
Green,2020-05-02,0.06355460122874755,0.0333814296372777,2.9006766954468794,0.03130976079237201,0.09579944166512311,Atlantic
Green,2020-05-03,0.07287197976614468,0.032209954092967195,3.077192486753644,0.042456222096169595,0.10328773743611977,Atlantic
Green,2020-05-04,0.0844792866544655,0.030962698531134637,3.2464627967090323,0.055897812695041016,0.11306076061388995,Atlantic
Green,2020-05-05,0.0955485100313021,0.029798247781127968,3.4663522279111456,0.0688507041387395,0.1222463159238647,Atlantic
Green,2020-05-06,0.10620900951644822,0.028655771709879985,3.71538487346779,0.08143252382010588,0.13098549521279054,Atlantic
Green,2020-05-07,0.10627842107993613,0.027112205619872338,3.9941694820688647,0.08394243487923239,0.12861440728063986,Atlantic
Green,2020-05-08,0.10671792446384372,0.02705562761205264,4.192308858762212,0.08493812707203635,0.12849772185565111,Atlantic
Green,2020-05-09,0.10119278587829927,0.0276786693468134,4.2730012376400355,0.07913852265088042,0.12324704910571813,Atlantic
Green,2020-05-10,0.09640694809384977,0.02816773658548984,4.403317218165485,0.07431011373972822,0.11850378244797129,Atlantic
Green,2020-05-11,0.09208330594624757,0.0285491472332512,4.5681013848578,0.07009458777717467,0.1140720241153205,Atlantic
Green,2020-05-12,0.08956594499945338,0.02986829425041191,4.83165969513792,0.06716514196138608,0.11196674803752064,Atlantic
Green,2020-05-13,0.0870752489037844,0.030977515133271294,5.044792784419613,0.06430207925693991,0.10984841855062892,Atlantic
Green,2020-05-14,0.08810052828428298,0.03135308879333579,5.400928027854156,0.06586936094729705,0.11033169562126895,Atlantic
Green,2020-05-15,0.08878005160338212,0.03166326022886986,5.672166009655478,0.06688944819096446,0.11067065501579978,Atlantic
Green,2020-05-16,0.09061458878024008,0.037157118090756905,5.29534339109042,0.06257715636972913,0.11865202119075102,Atlantic
Green,2020-05-17,0.09219311439624903,0.04241301291636175,4.937412668585976,0.058676923034556204,0.12570930575794184,Atlantic
Green,2020-05-18,0.09359790412465041,0.0474410261262677,4.598656504669783,0.055119399386241975,0.13207640886305883,Atlantic
Green,2020-05-19,0.09487089932404216,0.052285217479830136,4.279046529190704,0.05182549459503161,0.13791630405305272,Atlantic
Green,2020-05-20,0.09603998086044943,0.056976075416908446,3.978411020467741,0.04874441010207568,0.14333555161882322,Atlantic
Green,2020-05-21,0.09578288035660161,0.0563300240172435,4.293848464212845,0.05087200457194644,0.14069375614125676,Atlantic
Green,2020-05-22,0.09088480752924633,0.051931338453973755,3.987031958233113,0.04784973300923535,0.1339198820492573,Atlantic
Green,2020-05-23,0.08645872302831936,0.04820521044938673,3.6856294330116603,0.04482206087004484,0.12809538518659386,Atlantic
Green,2020-05-24,0.08187261763287228,0.04272772615510166,3.4497667724681613,0.043782709758742946,0.11996252550700164,Atlantic
Green,2020-05-25,0.0775017090472521,0.03778290828304263,3.2374495810592734,0.04253887847634798,0.11246453961815621,Atlantic
Green,2020-05-26,0.0733075398137244,0.03321013063530145,3.0352653817321125,0.041159729629741494,0.1054553499977073,Atlantic
Green,2020-05-27,0.0739592503747503,0.03282866364385824,3.420900098808713,0.04432480672105623,0.10359369402844439,Atlantic
Green,2020-05-28,0.08032342080162946,0.03256471374043753,3.486019699199988,0.051414700705738545,0.1092321408975204,Atlantic
Green,2020-05-29,0.08627584208529916,0.03444511699224848,3.524889466390777,0.055832319059448056,0.11671936511115025,Atlantic
Green,2020-05-30,0.09255175118975005,0.0339154971369506,3.4854514059261263,0.062427373331242764,0.12267612904825731,Atlantic
Green,2020-05-31,0.09842489850347305,0.03346200234693431,3.485360380602266,0.0686810510921877,0.1281687459147584,Atlantic
Green,2020-06-01,0.10399692468768658,0.033025121464287925,3.509184823863,0.0746830844591731,0.13331076491620006,Atlantic
Green,2020-06-02,0.10328266806385507,0.03216229883993986,3.839891474767589,0.07611405603637947,0.13045128009133064,Atlantic
Green,2020-06-03,0.10305133936314352,0.031195874402443292,4.123227049654081,0.07772546424057007,0.12837721448571698,Atlantic
Green,2020-06-04,0.10220368217018523,0.03234559168431259,4.453579854918018,0.07695883874435609,0.12744852559601436,Atlantic
Green,2020-06-05,0.101513792933937,0.033249022795367136,4.727207799409802,0.07633440778494058,0.12669317808293343,Atlantic
Green,2020-06-06,0.10093641224669318,0.030936354195672994,4.331288194748574,0.07640266002802268,0.12547016446536371,Atlantic
Green,2020-06-07,0.10050878896492813,0.02885329174712345,3.9554588309694325,0.07652285032721191,0.12449472760264432,Atlantic
Green,2020-06-08,0.1001826753967678,0.02691326642755355,3.5975289067784586,0.07671026020527442,0.12365509058826114,Atlantic
Green,2020-06-09,0.09524415483895073,0.02529076218992208,3.097417093251674,0.0713788538171315,0.11910945586076997,Atlantic
Green,2020-06-10,0.09086693530501676,0.02381118977902529,2.6311459014915224,0.06670703204479105,0.11502683856524247,Atlantic
Green,2020-06-11,0.08686022583277038,0.025442758389710097,2.826223418318065,0.061936830519497735,0.11178362114604301,Atlantic
Green,2020-06-12,0.0830790713985393,0.026791384858060863,2.9941045711575347,0.05754738409231193,0.10861075870476669,Atlantic
Green,2020-06-13,0.08761847653433666,0.030083234358810534,2.9014021998304167,0.05826421405385489,0.11697273901481844,Atlantic
Green,2020-06-14,0.09233577893415061,0.032012756958790356,3.0109313284889074,0.06167222845548813,0.12299932941281311,Atlantic
Green,2020-06-15,0.0966579487195873,0.03378643050237081,3.117473666009506,0.06484538226581611,0.12847051517335853,Atlantic
Green,2020-06-16,0.10068453601119201,0.035446391399552045,3.2184380635518473,0.06781882679392072,0.13355024522846332,Atlantic
Green,2020-06-17,0.10134815785709425,0.035643755369744665,3.133641303196666,0.06794985695083618,0.1347464587633523,Atlantic
Green,2020-06-18,0.09403063222214589,0.03388084844685689,3.3284069978203696,0.06345085625943868,0.12461040818485311,Atlantic
Green,2020-06-19,0.09142444252656247,0.03319992091514311,3.4782487833625573,0.0621209697976796,0.12072791525544532,Atlantic
Green,2020-06-20,0.09010244078211017,0.03079760904945062,3.4635967168381305,0.0628931142787478,0.11731176728547252,Atlantic
Green,2020-06-21,0.0886955777850708,0.028618524632662533,3.496043783327339,0.06344571558395103,0.11394543998619056,Atlantic
Green,2020-06-22,0.0903956212621709,0.0279821070987187,3.73168392766474,0.06651128665030923,0.11427995587403257,Atlantic
Green,2020-06-23,0.09176522282527497,0.027207324641511533,3.9368050701338375,0.06915086325648952,0.11437958239406043,Atlantic
Green,2020-06-24,0.09298055379939602,0.026404555370050032,4.123055681532256,0.07154033487301323,0.1144207727257788,Atlantic
Green,2020-06-25,0.09283753978258677,0.027319179106770165,4.442595743737349,0.07149378877830391,0.11418129078686964,Atlantic
Green,2020-06-26,0.0850641397609016,0.029673464540069007,4.163782983064567,0.0601697735434236,0.10995850597837961,Atlantic
Green,2020-06-27,0.07814255391510667,0.032131655005247284,3.909192376326085,0.05004292401792547,0.10624218381228787,Atlantic
Green,2020-06-28,0.07378482344985553,0.03242669761998501,3.593117606893621,0.04437552598926252,0.10319412091044852,Atlantic
Green,2020-06-29,0.06943684113198391,0.03285923041060264,3.322039311136217,0.03885264606370452,0.1000210362002633,Atlantic
Green,2020-06-30,0.06516742920668647,0.03336912418171594,3.0776281414477413,0.03349626844843089,0.09683858996494207,Atlantic
Green,2020-07-01,0.06866672700679852,0.03228038628228449,3.3763334893989714,0.039553182050921336,0.0977802719626757,Atlantic
Green,2020-07-02,0.0714374794588328,0.030983378334674405,3.629871193627401,0.0445947393199714,0.09828021959769422,Atlantic
Green,2020-07-03,0.07174782296506825,0.03180469552019062,3.931146648298494,0.04530680840622771,0.0981888375239088,Atlantic
Green,2020-07-04,0.07955634610072712,0.03274353796587076,3.7022297189347126,0.050820925361944005,0.10829176683951021,Atlantic
Green,2020-07-05,0.08660754655568832,0.03385963448331608,3.4843808220088603,0.05572307392899754,0.1174920191823791,Atlantic
Green,2020-07-06,0.09314477966703696,0.035059832261112554,3.2846956130598697,0.06028333055167506,0.1260062287823989,Atlantic
Green,2020-07-07,0.09929821908292705,0.03632367872731318,3.0865139965718287,0.06452621772842085,0.13407022043743327,Atlantic
Green,2020-07-08,0.10510190218410716,0.037600403504450854,2.8944337357668486,0.06853156098006301,0.1416722433881513,Atlantic
Green,2020-07-09,0.1032052199436009,0.038632989848318665,3.1829728619945366,0.06746083648902104,0.13894960339818077,Atlantic
Green,2020-07-10,0.10181441949271655,0.039395546994982496,3.433587299017945,0.0667628967394797,0.13686594224595336,Atlantic
Green,2020-07-11,0.0979692949915952,0.036267134355318795,3.2066971135445024,0.06474299693471827,0.13119559304847211,Atlantic
Green,2020-07-12,0.0946012590694083,0.033391950349696053,2.9843673412450435,0.0629524652680447,0.1262500528707719,Atlantic
Green,2020-07-13,0.09158147884728947,0.030709382398470847,2.75562303559083,0.061285830781231884,0.12187712691334704,Atlantic
Green,2020-07-14,0.08882027094510955,0.028102013672080355,2.5314782242582288,0.05983024209348534,0.11781029979673378,Atlantic
Green,2020-07-15,0.07739250283321691,0.027575277081497002,2.172628392725118,0.046521367954147075,0.10826363771228678,Atlantic
Green,2020-07-16,0.06965042482138828,0.031144269121134195,2.2835876161194166,0.035645504681678424,0.10365534496109816,Atlantic
Green,2020-07-17,0.0657208904944607,0.03258138321081284,2.3800930527317123,0.030789921884622984,0.10065185910429841,Atlantic
Green,2020-07-18,0.06362782024876051,0.032971021151348964,2.600056382299134,0.029337343801388516,0.0979182966961325,Atlantic
Green,2020-07-19,0.06126598404143261,0.033374903726168546,2.840241334253615,0.027618033860930376,0.09491393422193484,Atlantic
Green,2020-07-20,0.0689688915355545,0.0305533793211231,3.182467762362397,0.03995735048004227,0.09798043259106669,Atlantic
Green,2020-07-21,0.07572453441994187,0.02757692957947257,3.5553630156731777,0.05124747525192495,0.10020159358795877,Atlantic
Green,2020-07-22,0.07837277350639624,0.026502157181840836,3.9432829444527897,0.05630861781274804,0.10043692920004443,Atlantic
Green,2020-07-23,0.07902825611461156,0.026305212240716736,4.2091589186414735,0.05786356472870581,0.1001929475005173,Atlantic
Green,2020-07-24,0.07982092739760371,0.025976282224127033,4.450249882147128,0.05954606593220326,0.10009578886300416,Atlantic
Green,2020-07-25,0.08289658281267796,0.026120805714463437,4.251689881098805,0.06181611431495256,0.10397705131040336,Atlantic
Green,2020-07-26,0.08574650966477106,0.02628228087189375,4.068758289653639,0.0639990215025361,0.107493997827006,Atlantic
Green,2020-07-27,0.08844386278881569,0.02642295400251936,3.910400528480946,0.06616632628971297,0.1107213992879184,Atlantic
Green,2020-07-28,0.0918692154551672,0.02481128013181387,3.541971923462934,0.07001625226658262,0.11372217864375178,Atlantic
Green,2020-07-29,0.09515241878958731,0.023388446182664228,3.2313103568197996,0.07372563455263938,0.11657920302653524,Atlantic
Green,2020-07-30,0.0947995881818616,0.02278954040033975,3.421766808625393,0.07454266306902405,0.11505651329469913,Atlantic
Green,2020-07-31,0.09473241067687885,0.022089879658889772,3.5687432778074024,0.0754936367676938,0.1139711845860639,Atlantic
Green,2020-08-01,0.09441600041713835,0.019679760283098594,3.3553928220102187,0.0767644322474784,0.1120675685867983,Atlantic
Green,2020-08-02,0.09345940387854025,0.01918169261960828,3.3974336329254546,0.0763961834748299,0.11052262428225061,Atlantic
Green,2020-08-03,0.09268585380362852,0.018586161990367476,3.4167907517361797,0.07619781742282802,0.109173890184429,Atlantic
Green,2020-08-04,0.09202386136212776,0.01791385417717531,3.4274169163826884,0.07612882296997188,0.10791889975428363,Atlantic
Green,2020-08-05,0.09144858528071809,0.017244096112463386,3.4236472641299884,0.07609317867810383,0.10680399188333231,Atlantic
Green,2020-08-06,0.09136563242595398,0.018237885181730137,3.7458590242134626,0.07585214387231146,0.10687912097959648,Atlantic
Green,2020-08-07,0.09124371008128772,0.019057945194742843,4.018745940600754,0.07559942507577695,0.10688799508679847,Atlantic
Green,2020-08-08,0.08959171303942096,0.01802669871149638,3.712866510913998,0.07413291981797972,0.10505050626086221,Atlantic
Green,2020-08-09,0.08808357820830846,0.01709142634354332,3.4114345973528137,0.07275398592054493,0.10341317049607199,Atlantic
Green,2020-08-10,0.0866908663681519,0.01617317761875573,3.1198175955764484,0.07151297830409253,0.10186875443221129,Atlantic
Green,2020-08-11,0.08543283748465652,0.015207002903169179,2.8278989152840524,0.07046787801778395,0.10039779695152909,Atlantic
Green,2020-08-12,0.08623775575652892,0.013436541835059745,2.3485633185880244,0.07180663720741401,0.10066887430564386,Atlantic
Green,2020-08-13,0.08894181846939989,0.01294995244625569,2.5748795233513997,0.07555332270962141,0.10233031422917835,Atlantic
Green,2020-08-14,0.09141848034567249,0.012369273765593047,2.79325205058593,0.07907207382060863,0.1037648868707363,Atlantic
Green,2020-08-15,0.09781078244506629,0.01445416264416401,2.959048084174405,0.08399582234156149,0.11162574254857108,Atlantic
Green,2020-08-16,0.10363389443209714,0.01649654602754915,3.161949178282142,0.08852265266196323,0.11874513620223101,Atlantic
Green,2020-08-17,0.10779627318420244,0.017995003372528184,3.4797403721418023,0.09205237036753684,0.12354017600086802,Atlantic
Green,2020-08-18,0.11102540185298242,0.019177935841523622,3.689034802863998,0.09457495508576638,0.12747584862019842,Atlantic
Green,2020-08-19,0.11428925208834381,0.020390602885678472,3.9357023563778655,0.09718622142120743,0.13139228275548018,Atlantic
Green,2020-08-20,0.1134822665577494,0.018873917243482346,4.246968442348493,0.09826291867465611,0.1287016144408427,Atlantic
Green,2020-08-21,0.11306738476438047,0.017417952709765865,4.529446259516087,0.09951081299751216,0.12662395653124875,Atlantic
Green,2020-08-22,0.11118678192054718,0.020014460001616517,4.625559474512199,0.09573139069018012,0.12664217315091422,Atlantic
Green,2020-08-23,0.10994628565005919,0.023133661087480335,4.742284840571063,0.09229270382515091,0.1275998674749675,Atlantic
Green,2020-08-24,0.10880698086598029,0.025955203788935725,4.848472836441085,0.08924427517715136,0.12836968655480924,Atlantic
Green,2020-08-25,0.1077550112712509,0.028579120371485467,4.955411384663467,0.0864803050311944,0.12902971751130737,Atlantic
Green,2020-08-26,0.1067921588708927,0.03107453313039671,5.061209581038309,0.08392985844037582,0.12965445930140956,Atlantic
Green,2020-08-27,0.10692212251074144,0.030709714848355663,5.434754387311298,0.08518116327051725,0.12866308175096564,Atlantic
Green,2020-08-28,0.106988923729292,0.030476810601406962,5.74115471219778,0.0860232258084305,0.12795462165015353,Atlantic
Green,2020-08-29,0.1026734270222968,0.02972210797732643,5.249973406022204,0.08075144766818355,0.12459540637641005,Atlantic
Green,2020-08-30,0.09598582742212733,0.028493819346731047,4.741720927523502,0.07368077949619697,0.11829087534805768,Atlantic
Green,2020-08-31,0.08971321813779441,0.027616897602925704,4.263801222039595,0.06691499440675978,0.11251144186882903,Atlantic
Green,2020-09-01,0.08399049045580709,0.02564755157430238,3.793255179563721,0.06174263879491908,0.1062383421166951,Atlantic
Green,2020-09-02,0.07839786631238135,0.023998453696557974,3.3693063851528953,0.05657093605564721,0.10022479656911551,Atlantic
Green,2020-09-03,0.0772857767856735,0.023165847167124397,3.7266273160966534,0.05732584754103831,0.09724570603030869,Atlantic
Green,2020-09-04,0.07864573977501227,0.023051707405876545,4.083946409937617,0.05975426012651388,0.09753721942351065,Atlantic
Green,2020-09-05,0.07761279613060515,0.021925072458058144,4.0816259890666995,0.05972290973646753,0.09550268252474274,Atlantic
Green,2020-09-06,0.07633680144942794,0.02218298884622373,4.144373345676746,0.0583753140675173,0.09429828883133859,Atlantic
Green,2020-09-07,0.07515287809175376,0.02232422812856614,4.207235492031157,0.05720895999149104,0.09309679619201648,Atlantic
Green,2020-09-08,0.0740156783795164,0.022413594574249927,4.27588624754996,0.05613404215192761,0.0918973146071052,Atlantic
Green,2020-09-09,0.07288670135988821,0.02245595127224103,4.348234695963938,0.05510410935790282,0.09066929336187361,Atlantic
Green,2020-09-10,0.07325032008596584,0.021617440853632756,4.2474119654985545,0.05597355022012877,0.0905270899518029,Atlantic
Green,2020-09-11,0.07343084229180255,0.020823138295285794,4.14041087731273,0.056589806685791146,0.09027187789781395,Atlantic
Green,2020-09-12,0.07317054102800659,0.020355379369375527,4.048662435164435,0.05651710555712043,0.0898239764988927,Atlantic
Green,2020-09-13,0.0766601756889913,0.020890110528652056,4.185816292257341,0.05985731257359186,0.09346303880439075,Atlantic
Green,2020-09-14,0.07975568804591278,0.021331804500236914,4.363533977854895,0.06292602310596943,0.0965853529858561,Atlantic
Green,2020-09-15,0.08316045765200772,0.02336148658489015,5.061983360400055,0.06604367958500826,0.10027723571900718,Atlantic
Green,2020-09-16,0.08633237875832825,0.02512324644509529,5.699068269999622,0.0689675234653628,0.10369723405129368,Atlantic
Green,2020-09-17,0.08964586903861531,0.02639359211446541,6.281004310906409,0.07228688711146461,0.10700485096576602,Atlantic
Green,2020-09-18,0.08897269429908264,0.026534302756983135,6.606441484021568,0.07197043775225591,0.10597495084590938,Atlantic
Green,2020-09-19,0.08774046175239165,0.025138656970046726,6.121088579877123,0.07090837268523632,0.104572550819547,Atlantic
Green,2020-09-20,0.08561006718594608,0.02335008980734328,5.684619085978838,0.0694123949234818,0.10180773944841034,Atlantic
Green,2020-09-21,0.08374460431891788,0.021733280753155615,5.323523905217395,0.0681731434461066,0.09931606519172917,Atlantic
Green,2020-09-22,0.0820589734960992,0.0202418453900247,5.013281377677794,0.06709475648771075,0.09702319050448764,Atlantic
Green,2020-09-23,0.07694879823114217,0.020028130564492902,4.390153951298374,0.06106479118835909,0.09283280527392523,Atlantic
Green,2020-09-24,0.07315892902663523,0.02140423430230079,4.630799616196947,0.056692881296654764,0.0896249767566157,Atlantic
Green,2020-09-25,0.07073964379551219,0.023207912811445623,4.863114079523134,0.05331359232537887,0.08816569526564552,Atlantic
Green,2020-09-26,0.06868928744677703,0.022575355144940912,4.734668514527724,0.05156707542682857,0.08581149946672552,Atlantic
Green,2020-09-27,0.06657734136538526,0.022054806909449682,4.62106420306566,0.04968895000648086,0.08346573272428966,Atlantic
Green,2020-09-28,0.06799569681736899,0.020410990667125754,4.864933021304377,0.052811315925685685,0.08318007770905231,Atlantic
