year,region,party,regional_votes,region_pct,natl_votes,natl_pct,region_lag,natl_lag,region_change,natl_change,n_races,n_incumbents,frac_incumbents,frac_incumbent_lag,frac_incumbent_change
2019,Atlantic,Conservative,372812,0.2862711010639605,6239227,0.343364052814173,0.19026700738199576,0.3191111168209498,0.09600409368196472,0.0242529359932232,NA,NA,0,0.28125,-0.28125
2004,Atlantic,Green,32961,0.030437488687866374,584157,0.043065145951607785,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Atlantic,Green,27208,0.022857315676768252,664068,0.04481749841518202,0.030437488687866374,0.043065145951607785,-0.0075801730110981215,0.0017523524635742332,NA,NA,0,0,0
2008,Atlantic,Green,64279,0.05990241011237002,937613,0.06777454635560008,0.022857315676768252,0.04481749841518202,0.037045094435601764,0.022957047940418064,NA,NA,0,0,0
2011,Atlantic,Green,33974,0.029894348196035262,572095,0.03885464392100505,0.05990241011237002,0.06777454635560008,-0.030008061916334757,-0.02891990243459503,NA,NA,0,0,0
2015,Atlantic,Green,46234,0.035309248038417534,602933,0.03427417200201825,0.029894348196035262,0.03885464392100505,0.005414899842382272,-0.004580471918986799,NA,NA,0,0,0
2019,Atlantic,Green,159846,0.12274092684964494,1189607,0.06546777041067907,0.035309248038417534,0.03427417200201825,0.0874316788112274,0.031193598408660816,NA,NA,0,0,0
2004,Atlantic,Independent,2513,0.0023206034122935652,62937,0.004639833282416096,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Atlantic,Independent,4201,0.003529240780583043,76696,0.005176160963110405,0.0023206034122935652,0.004639833282416096,0.0012086373682894777,5.363276806943087e-4,NA,NA,0,0,0
2008,Atlantic,Independent,29977,0.027935944055422705,89387,0.006461262135964437,0.003529240780583043,0.005176160963110405,0.024406703274839663,0.0012851011728540326,5,1,0.2,0,0.2
2011,Atlantic,Independent,2458,0.0021628394615251273,63375,0.0043042030755271335,0.027935944055422705,0.006461262135964437,-0.02577310459389758,-0.002157059060437304,NA,NA,0,0.2,-0.2
2015,Atlantic,Independent,1606,0.0012265140881104505,40609,0.0023084486183870497,0.0021628394615251273,0.0043042030755271335,-9.363253734146768e-4,-0.001995754457140084,NA,NA,0,0,0
2019,Atlantic,Independent,10950,0.008408175049757967,72546,0.003992431846999155,0.0012265140881104505,0.0023084486183870497,0.007181660961647516,0.0016839832286121054,NA,NA,0,0,0
2004,Atlantic,Liberal,474205,0.437899618434807,4980542,0.3671748659146643,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Atlantic,Liberal,475446,0.3994199981349882,4479415,0.30231267680936674,0.437899618434807,0.3671748659146643,-0.03847962029981883,-0.06486218910529756,32,20,0.625,0,0.625
2008,Atlantic,Liberal,376042,0.3504382784964895,3633185,0.2626216415525071,0.3994199981349882,0.30231267680936674,-0.04898171963849868,-0.03969103525685963,31,17,0.5483870967741935,0.625,-0.0766129032258065
2011,Atlantic,Liberal,333172,0.29316417781743276,2783076,0.18901655666470615,0.3504382784964895,0.2626216415525071,-0.05727410067905675,-0.07360508488780096,32,16,0.5,0.5483870967741935,-0.048387096774193505
2015,Atlantic,Liberal,769000,0.5872909923766727,6942937,0.3946763851658088,0.29316417781743276,0.18901655666470615,0.29412681455923995,0.20565982850110262,32,11,0.34375,0.5,-0.15625
2019,Atlantic,Liberal,532505,0.4088945438238691,6018728,0.33122930755142294,0.5872909923766727,0.3946763851658088,-0.17839644855280362,-0.06344707761438584,32,26,0.8125,0.34375,0.46875
2004,Atlantic,NDP,244816,0.22607275964347848,2127513,0.15684423512676032,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Atlantic,NDP,270110,0.22691816882725202,2589597,0.17477014318331874,0.22607275964347848,0.15684423512676032,8.454091837735433e-4,0.017925908056558415,32,3,0.09375,0,0.09375
2008,Atlantic,NDP,279528,0.2604956656744904,2515288,0.18181542187841318,0.22691816882725202,0.17477014318331874,0.033577496847238375,0.007045278695094442,32,2,0.0625,0.09375,-0.03125
2011,Atlantic,NDP,335453,0.29517127171968616,4512411,0.3064667977000784,0.2604956656744904,0.18181542187841318,0.03467560604519576,0.12465137582166522,32,4,0.125,0.0625,0.0625
2015,Atlantic,NDP,234699,0.17924136361484097,3469368,0.19721878810796234,0.29517127171968616,0.3064667977000784,-0.11592990810484519,-0.10924800959211606,32,5,0.15625,0.125,0.03125
2019,Atlantic,NDP,206173,0.15831403420399537,2903722,0.15980084618906734,0.17924136361484097,0.19721878810796234,-0.020927329410845602,-0.037417941918895,NA,NA,0,0.15625,-0.15625
2019,Atlantic,People's,15521,0.011918108214364695,294092,0.01618479677373908,NA,NA,NA,NA,NA,NA,0,NA,NA
2004,British Columbia,Conservative,628999,0.3628784557160659,4017838,0.29620252753954146,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,British Columbia,Conservative,682109,0.37331181386867107,5374071,0.362692402774378,0.3628784557160659,0.29620252753954146,0.010433358152605154,0.06648987523483652,36,16,0.4444444444444444,0,0.4444444444444444
2008,British Columbia,Conservative,797177,0.4445059663209546,5209069,0.37653305618631494,0.37331181386867107,0.362692402774378,0.07119415245228355,0.013840653411936965,36,16,0.4444444444444444,0.4444444444444444,0
2011,British Columbia,Conservative,853272,0.45565288716013147,5835270,0.39631064426873713,0.4445059663209546,0.37653305618631494,0.011146920839176844,0.019777588082422193,36,17,0.4722222222222222,0.4444444444444444,0.02777777777777779
2015,British Columbia,Conservative,708010,0.2993983362483381,5613633,0.3191111168209498,0.45565288716013147,0.39631064426873713,-0.15625455091179336,-0.07719952744778735,42,15,0.35714285714285715,0.4722222222222222,-0.11507936507936506
2019,British Columbia,Conservative,811362,0.3398475933734574,6239227,0.343364052814173,0.2993983362483381,0.3191111168209498,0.040449257125119265,0.0242529359932232,42,8,0.19047619047619047,0.35714285714285715,-0.16666666666666669
2004,British Columbia,Green,109861,0.06338037107121429,584157,0.043065145951607785,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,British Columbia,Green,97002,0.05308827851397479,664068,0.04481749841518202,0.06338037107121429,0.043065145951607785,-0.0102920925572395,0.0017523524635742332,NA,NA,0,0,0
2008,British Columbia,Green,168282,0.09383405821344931,937613,0.06777454635560008,0.05308827851397479,0.04481749841518202,0.04074577969947452,0.022957047940418064,36,1,0.027777777777777776,0,0.027777777777777776
2011,British Columbia,Green,143769,0.07677359615002595,572095,0.03885464392100505,0.09383405821344931,0.06777454635560008,-0.017060462063423362,-0.02891990243459503,NA,NA,0,0.027777777777777776,-0.027777777777777776
2015,British Columbia,Green,194847,0.0823955419033346,602933,0.03427417200201825,0.07677359615002595,0.03885464392100505,0.005621945753308655,-0.004580471918986799,41,1,0.024390243902439025,0,0.024390243902439025
2019,British Columbia,Green,297835,0.12475135386225099,1189607,0.06546777041067907,0.0823955419033346,0.03427417200201825,0.042355811958916384,0.031193598408660816,42,2,0.047619047619047616,0.024390243902439025,0.02322880371660859
2004,British Columbia,Independent,19974,0.011523284257165275,62937,0.004639833282416096,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,British Columbia,Independent,10625,0.005814962157594505,76696,0.005176160963110405,0.011523284257165275,0.004639833282416096,-0.00570832209957077,5.363276806943087e-4,NA,NA,0,0,0
2008,British Columbia,Independent,2700,0.0015055202408832385,89387,0.006461262135964437,0.005814962157594505,0.005176160963110405,-0.004309441916711267,0.0012851011728540326,NA,NA,0,0,0
2011,British Columbia,Independent,4573,0.0024420122223432635,63375,0.0043042030755271335,0.0015055202408832385,0.006461262135964437,9.36491981460025e-4,-0.002157059060437304,NA,NA,0,0,0
2015,British Columbia,Independent,3099,0.0013104835299411022,40609,0.0023084486183870497,0.0024420122223432635,0.0043042030755271335,-0.0011315286924021613,-0.001995754457140084,NA,NA,0,0,0
2019,British Columbia,Independent,22495,0.009422269730324964,72546,0.003992431846999155,0.0013104835299411022,0.0023084486183870497,0.008111786200383862,0.0016839832286121054,26,1,0.038461538461538464,0,0.038461538461538464
2004,British Columbia,Liberal,494992,0.2855679143397794,4980542,0.3671748659146643,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,British Columbia,Liberal,504738,0.2762383406588174,4479415,0.30231267680936674,0.2855679143397794,0.3671748659146643,-0.009329573680961989,-0.06486218910529756,36,7,0.19444444444444445,0,0.19444444444444445
2008,British Columbia,Liberal,346344,0.19312144529943126,3633185,0.2626216415525071,0.2762383406588174,0.30231267680936674,-0.08311689535938616,-0.03969103525685963,36,7,0.19444444444444445,0.19444444444444445,0
2011,British Columbia,Liberal,251263,0.13417610256344534,2783076,0.18901655666470615,0.19312144529943126,0.2626216415525071,-0.05894534273598592,-0.07360508488780096,36,4,0.1111111111111111,0.19444444444444445,-0.08333333333333334
2015,British Columbia,Liberal,829816,0.35090680893243165,6942937,0.3946763851658088,0.13417610256344534,0.18901655666470615,0.2167307063689863,0.20565982850110262,42,2,0.047619047619047616,0.1111111111111111,-0.06349206349206349
2019,British Columbia,Liberal,624545,0.2615973082340878,6018728,0.33122930755142294,0.35090680893243165,0.3946763851658088,-0.08930950069834387,-0.06344707761438584,42,16,0.38095238095238093,0.047619047619047616,0.3333333333333333
2004,British Columbia,NDP,460435,0.26563149028476485,2127513,0.15684423512676032,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,British Columbia,NDP,521473,0.28539724811362627,2589597,0.17477014318331874,0.26563149028476485,0.15684423512676032,0.01976575782886142,0.017925908056558415,36,5,0.1388888888888889,0,0.1388888888888889
2008,British Columbia,NDP,467882,0.2608910449425672,2515288,0.18181542187841318,0.28539724811362627,0.17477014318331874,-0.02450620317105906,0.007045278695094442,36,9,0.25,0.1388888888888889,0.1111111111111111
2011,British Columbia,NDP,609102,0.3252644934733712,4512411,0.3064667977000784,0.2608910449425672,0.18181542187841318,0.06437344853080401,0.12465137582166522,36,8,0.2222222222222222,0.25,-0.02777777777777779
2015,British Columbia,NDP,615156,0.2601328836219583,3469368,0.19721878810796234,0.3252644934733712,0.3064667977000784,-0.06513160985141292,-0.10924800959211606,42,9,0.21428571428571427,0.2222222222222222,-0.007936507936507936
2019,British Columbia,NDP,583401,0.24436370673222116,2903722,0.15980084618906734,0.2601328836219583,0.19721878810796234,-0.01576917688973714,-0.037417941918895,42,10,0.23809523809523808,0.21428571428571427,0.023809523809523808
2019,British Columbia,People's,39496,0.01654331919399488,294092,0.01618479677373908,NA,NA,NA,NA,NA,NA,0,NA,NA
2004,Ontario,Conservative,1605807,0.3148389305326162,4017838,0.29620252753954146,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Ontario,Conservative,1985242,0.3508583848378375,5374071,0.362692402774378,0.3148389305326162,0.29620252753954146,0.0360194543052213,0.06648987523483652,106,23,0.2169811320754717,0,0.2169811320754717
2008,Ontario,Conservative,2020641,0.39205251216238396,5209069,0.37653305618631494,0.3508583848378375,0.362692402774378,0.04119412732454647,0.013840653411936965,106,40,0.37735849056603776,0.2169811320754717,0.16037735849056606
2011,Ontario,Conservative,2457463,0.44426878313535734,5835270,0.39631064426873713,0.39205251216238396,0.37653305618631494,0.05221627097297338,0.019777588082422193,106,51,0.4811320754716981,0.37735849056603776,0.10377358490566035
2015,Ontario,Conservative,2293393,0.3505874428959889,5613633,0.3191111168209498,0.44426878313535734,0.39631064426873713,-0.09368134023936842,-0.07719952744778735,121,62,0.512396694214876,0.4811320754716981,0.031264618743177874
2019,Ontario,Conservative,2277937,0.3305086012236701,6239227,0.343364052814173,0.3505874428959889,0.3191111168209498,-0.020078841672318826,0.0242529359932232,121,25,0.2066115702479339,0.512396694214876,-0.30578512396694213
2004,Ontario,Green,228359,0.04477269269438837,584157,0.043065145951607785,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Ontario,Green,263400,0.046551553194162924,664068,0.04481749841518202,0.04477269269438837,0.043065145951607785,0.0017788604997745552,0.0017523524635742332,NA,NA,0,0,0
2008,Ontario,Green,409936,0.07953735405042214,937613,0.06777454635560008,0.046551553194162924,0.04481749841518202,0.03298580085625922,0.022957047940418064,NA,NA,0,0,0
2011,Ontario,Green,207435,0.03750082708455136,572095,0.03885464392100505,0.07953735405042214,0.06777454635560008,-0.042036526965870784,-0.02891990243459503,NA,NA,0,0,0
2015,Ontario,Green,185992,0.028432309542721534,602933,0.03427417200201825,0.03750082708455136,0.03885464392100505,-0.009068517541829826,-0.004580471918986799,121,1,0.008264462809917356,0,0.008264462809917356
2019,Ontario,Green,429671,0.06234147880137843,1189607,0.06546777041067907,0.028432309542721534,0.03427417200201825,0.03390916925865689,0.031193598408660816,NA,NA,0,0.008264462809917356,-0.008264462809917356
2004,Ontario,Independent,14982,0.0029374120658582606,62937,0.004639833282416096,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Ontario,Independent,8629,0.0015250317103736972,76696,0.005176160963110405,0.0029374120658582606,0.004639833282416096,-0.0014123803554845634,5.363276806943087e-4,NA,NA,0,0,0
2008,Ontario,Independent,12898,0.0025025193994729538,89387,0.006461262135964437,0.0015250317103736972,0.005176160963110405,9.774876890992566e-4,0.0012851011728540326,NA,NA,0,0,0
2011,Ontario,Independent,13295,0.0024035167454340414,63375,0.0043042030755271335,0.0025025193994729538,0.006461262135964437,-9.900265403891238e-5,-0.002157059060437304,NA,NA,0,0,0
2015,Ontario,Independent,11572,0.0017689937525720118,40609,0.0023084486183870497,0.0024035167454340414,0.0043042030755271335,-6.345229928620296e-4,-0.001995754457140084,NA,NA,0,0,0
2019,Ontario,Independent,28542,0.0041411928846697655,72546,0.003992431846999155,0.0017689937525720118,0.0023084486183870497,0.002372199132097754,0.0016839832286121054,42,1,0.023809523809523808,0,0.023809523809523808
2004,Ontario,Liberal,2277740,0.4465799598777196,4980542,0.3671748659146643,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Ontario,Liberal,2260024,0.39942151653790764,4479415,0.30231267680936674,0.4465799598777196,0.3671748659146643,-0.04715844333981195,-0.06486218910529756,106,66,0.6226415094339622,0,0.6226415094339622
2008,Ontario,Liberal,1743241,0.3382303008572361,3633185,0.2626216415525071,0.39942151653790764,0.30231267680936674,-0.06119121568067154,-0.03969103525685963,106,45,0.42452830188679247,0.6226415094339622,-0.19811320754716977
2011,Ontario,Liberal,1400302,0.25315150851182994,2783076,0.18901655666470615,0.3382303008572361,0.2626216415525071,-0.08507879234540616,-0.07360508488780096,106,34,0.32075471698113206,0.42452830188679247,-0.10377358490566041
2015,Ontario,Liberal,2929393,0.4478117797984949,6942937,0.3946763851658088,0.25315150851182994,0.18901655666470615,0.19466027128666497,0.20565982850110262,121,9,0.0743801652892562,0.32075471698113206,-0.24637455169187586
2019,Ontario,Liberal,2863719,0.41550041155117434,6018728,0.33122930755142294,0.4478117797984949,0.3946763851658088,-0.03231136824732056,-0.06344707761438584,121,70,0.5785123966942148,0.0743801652892562,0.5041322314049587
2004,Ontario,NDP,920910,0.1805561437437946,2127513,0.15684423512676032,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Ontario,NDP,1100366,0.1944713226349593,2589597,0.17477014318331874,0.1805561437437946,0.15684423512676032,0.013915178891164698,0.017925908056558415,106,6,0.05660377358490566,0,0.05660377358490566
2008,Ontario,NDP,937921,0.18197902757583131,2515288,0.18181542187841318,0.1944713226349593,0.17477014318331874,-0.012492295059127995,0.007045278695094442,106,12,0.11320754716981132,0.05660377358490566,0.05660377358490566
2011,Ontario,NDP,1417435,0.25624887236286575,4512411,0.3064667977000784,0.18197902757583131,0.18181542187841318,0.07426984478703444,0.12465137582166522,106,17,0.16037735849056603,0.11320754716981132,0.047169811320754707
2015,Ontario,NDP,1085916,0.16600230036449953,3469368,0.19721878810796234,0.25624887236286575,0.3064667977000784,-0.09024657199836622,-0.10924800959211606,121,18,0.1487603305785124,0.16037735849056603,-0.011617027912053629
2019,Ontario,NDP,1158696,0.16811658715911004,2903722,0.15980084618906734,0.16600230036449953,0.19721878810796234,0.0021142867946105093,-0.037417941918895,121,6,0.049586776859504134,0.1487603305785124,-0.09917355371900827
2019,Ontario,People's,108427,0.01573180298879156,294092,0.01618479677373908,NA,NA,NA,NA,NA,NA,0,NA,NA
2004,Prairie,Conservative,364073,0.40396494198606603,4017838,0.29620252753954146,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Prairie,Conservative,447056,0.4570727493009299,5374071,0.362692402774378,0.40396494198606603,0.29620252753954146,0.053107807314863864,0.06648987523483652,28,20,0.7142857142857143,0,0.7142857142857143
2008,Prairie,Conservative,453338,0.5122503793815318,5209069,0.37653305618631494,0.4570727493009299,0.362692402774378,0.05517763008060195,0.013840653411936965,28,17,0.6071428571428571,0.7142857142857143,-0.1071428571428572
2011,Prairie,Conservative,519108,0.5485584579309383,5835270,0.39631064426873713,0.5122503793815318,0.37653305618631494,0.03630807854940643,0.019777588082422193,28,22,0.7857142857142857,0.6071428571428571,0.1785714285714286
2015,Prairie,Conservative,492464,0.42733847160442834,5613633,0.3191111168209498,0.5485584579309383,0.39631064426873713,-0.12121998632650993,-0.07719952744778735,28,16,0.5714285714285714,0.7857142857142857,-0.2142857142857143
2019,Prairie,Conservative,640715,0.5453501624436426,6239227,0.343364052814173,0.42733847160442834,0.3191111168209498,0.11801169083921431,0.0242529359932232,28,12,0.42857142857142855,0.5714285714285714,-0.14285714285714285
2004,Prairie,Green,24423,0.02709905919451783,584157,0.043065145951607785,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Prairie,Green,34709,0.035486690829529134,664068,0.04481749841518202,0.02709905919451783,0.043065145951607785,0.008387631635011304,0.0017523524635742332,NA,NA,0,0,0
2008,Prairie,Green,54675,0.06178014967350024,937613,0.06777454635560008,0.035486690829529134,0.04481749841518202,0.026293458843971107,0.022957047940418064,NA,NA,0,0,0
2011,Prairie,Green,29783,0.03147267341778037,572095,0.03885464392100505,0.06178014967350024,0.06777454635560008,-0.03030747625571987,-0.02891990243459503,NA,NA,0,0,0
2015,Prairie,Green,30471,0.026441385701814823,602933,0.03427417200201825,0.03147267341778037,0.03885464392100505,-0.00503128771596555,-0.004580471918986799,NA,NA,0,0,0
2019,Prairie,Green,45426,0.038664736238678526,1189607,0.06546777041067907,0.026441385701814823,0.03427417200201825,0.012223350536863704,0.031193598408660816,NA,NA,0,0,0
2004,Prairie,Independent,19520,0.021658831244195556,62937,0.004639833282416096,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Prairie,Independent,6817,0.006969741893598205,76696,0.005176160963110405,0.021658831244195556,0.004639833282416096,-0.014689089350597352,5.363276806943087e-4,9,1,0.1111111111111111,0,0.1111111111111111
2008,Prairie,Independent,713,8.056560899351746e-4,89387,0.006461262135964437,0.006969741893598205,0.005176160963110405,-0.00616408580366303,0.0012851011728540326,NA,NA,0,0.1111111111111111,-0.1111111111111111
2011,Prairie,Independent,1493,0.0015777020922252997,63375,0.0043042030755271335,8.056560899351746e-4,0.006461262135964437,7.720460022901251e-4,-0.002157059060437304,NA,NA,0,0,0
2015,Prairie,Independent,4575,0.003969982592819494,40609,0.0023084486183870497,0.0015777020922252997,0.0043042030755271335,0.0023922805005941947,-0.001995754457140084,NA,NA,0,0,0
2019,Prairie,Independent,2079,0.0017695589891298519,72546,0.003992431846999155,0.003969982592819494,0.0023084486183870497,-0.0022004236036896425,0.0016839832286121054,NA,NA,0,0,0
2004,Prairie,Liberal,273417,0.30337564868310535,4980542,0.3671748659146643,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Prairie,Liberal,237602,0.24292571709002797,4479415,0.30231267680936674,0.30337564868310535,0.3671748659146643,-0.06044993159307738,-0.06486218910529756,28,4,0.14285714285714285,0,0.14285714285714285
2008,Prairie,Liberal,151541,0.1712341227557732,3633185,0.2626216415525071,0.24292571709002797,0.30231267680936674,-0.07169159433425476,-0.03969103525685963,28,4,0.14285714285714285,0.14285714285714285,0
2011,Prairie,Liberal,120160,0.12697701500454925,2783076,0.18901655666470615,0.1712341227557732,0.2626216415525071,-0.04425710775122396,-0.07360508488780096,28,3,0.10714285714285714,0.14285714285714285,-0.03571428571428571
2015,Prairie,Liberal,399961,0.34706846072277114,6942937,0.3946763851658088,0.12697701500454925,0.18901655666470615,0.2200914457182219,0.20565982850110262,28,2,0.07142857142857142,0.10714285714285714,-0.03571428571428571
2019,Prairie,Liberal,224927,0.19144857852237143,6018728,0.33122930755142294,0.34706846072277114,0.3946763851658088,-0.1556198822003997,-0.06344707761438584,28,8,0.2857142857142857,0.07142857142857142,0.21428571428571427
2004,Prairie,NDP,211261,0.23440913665368837,2127513,0.15684423512676032,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Prairie,NDP,242109,0.24753370105870146,2589597,0.17477014318331874,0.23440913665368837,0.15684423512676032,0.013124564405013084,0.017925908056558415,28,3,0.10714285714285714,0,0.10714285714285714
2008,Prairie,NDP,218812,0.24724715336731476,2515288,0.18181542187841318,0.24753370105870146,0.17477014318331874,-2.86547691386696e-4,0.007045278695094442,28,2,0.07142857142857142,0.10714285714285714,-0.03571428571428571
2011,Prairie,NDP,273853,0.2893894514816979,4512411,0.3064667977000784,0.24724715336731476,0.18181542187841318,0.042142298114383164,0.12465137582166522,28,3,0.10714285714285714,0.07142857142857142,0.03571428571428571
